gene	r_squared	pvalue	pc1_r_squared	pc1_pvalue	pc1_2_r_squared	pc1_2_pvalue	pc1_3_r_squared	pc1_3_pvalue	pc1_4_r_squared	pc1_4_pvalue	pc1_5_r_squared	pc1_5_pvalue
TMEM134	0.00577110618311221	0.120069096336376	0.357594196584526	0.542273259704663	0.358279149775305	0.54388199250882	0.400028329966168	0.598984078933181	0.411668713043577	0.658230841909745	0.411705688537145	0.650445834085431
ZMAT3	0.000904176628868988	0.538855647174385	0.243927329807578	0.406924364530812	0.244133868356845	0.404108910941275	0.381976705133703	0.823127426659618	0.388155776831563	0.699260432704268	0.451658486782342	0.786163501461481
ZNF738	0.0206040068371973	0.00319600405918393	0.0430280596145461	0.00542571020151821	0.0839164716024876	0.00505087988815169	0.0839195014141564	0.00510112219796854	0.190178929243616	0.00370885697604201	0.199049040010965	0.00274441961359537
SLFN11	0.00821931074632983	0.0634147173766696	0.104839696912687	0.0403504883423937	0.169555287849976	0.0241478203348751	0.344595259669498	0.0509744531595629	0.374103048761209	0.0328362994749675	0.378422726274408	0.0384424892450027
CORO1B	0.00117069017527147	0.484351439966004	0.195727703643082	0.973459994832853	0.217207020940708	0.901626272698484	0.233931151892786	0.961912355926114	0.245039737935133	0.916923656761957	0.245087159992753	0.926618012728928
FUT10	0.0573162845426336	6.89994629706377e-07	0.186176187773597	6.76452024925213e-07	0.186329762680141	7.36839826039589e-07	0.1903621139023	4.7651390833487e-07	0.192152988030639	3.8250109842005e-07	0.194509550798977	3.76206710746136e-07
LRRC20	0.0322845597492979	0.00021431335081236	0.0460277708295203	0.000184637494612032	0.0520577267206389	9.67648170579586e-05	0.114689225387145	5.87842906525765e-05	0.115334133879493	5.43113504353179e-05	0.115811087166279	5.46971226796681e-05
MUS81	1.06231046947298e-05	0.946902459121516	0.216313935857956	0.962342693841993	0.227738487533903	0.946608933999787	0.236160510893883	0.980854156740713	0.297731954500605	0.889744347203001	0.302319811168784	0.845440072454137
FAM192A	0.00052817927931588	0.638603458261945	0.00191243390114933	0.677137535812171	0.0662605422858442	0.580237051681258	0.0996752427426921	0.596727702027852	0.121397465866421	0.481555874782361	0.148503975852215	0.510710960616932
RAB43	0.00188442562488853	0.37485998472009	0.0119030248751973	0.400171524649049	0.0146672472417642	0.446097893469607	0.129409380547155	0.530555967238507	0.130911919699835	0.485882816769051	0.143307084152958	0.533697077434122
CBWD1	0.069144117729803	4.51535241231118e-08	0.0708989446310374	5.07565605701643e-08	0.0781790234656615	3.1217399192308e-08	0.110092297089628	1.07312755289378e-07	0.118745278196341	9.53976359335091e-08	0.11877040049498	1.09684987201471e-07
SNX32	0.0427157056637387	1.96182591257889e-05	0.0471968051160312	2.46102481687745e-05	0.185932670901049	3.76083837257654e-06	0.188464625785072	3.27559980620588e-06	0.237720350046608	3.74595102447058e-06	0.243023165211663	2.80750537642117e-06
RARG	0.000536998914404523	0.635814937042466	0.0846265206820228	0.929431981216447	0.0852168726195727	0.912503605568372	0.0853908736582349	0.906531941745718	0.126907118947551	0.897619661105209	0.138401305553164	0.768863502947462
CES3	3.73031101571249e-05	0.900684075348061	0.000465314755454876	0.89626637482352	0.000468463566603952	0.896347673887828	0.00603230097021171	0.860574312180689	0.00637169740903056	0.855780015903379	0.00647904840324767	0.850773439267302
PDP2	0.00112711070523664	0.492603509381957	0.366083185014933	0.117323042533531	0.383665616532842	0.14695259042804	0.388738125036666	0.120326650055344	0.395254382778043	0.10200535100983	0.405618436167116	0.185852150180638
SP3	1.72293144201519e-05	0.932409772655349	0.491263182592937	0.826825567154846	0.515674116849198	0.882149195446759	0.522099796960441	0.814824261217329	0.524716811641484	0.809153336256479	0.52605554397193	0.787819687523917
ZNF621	0.00103985718836558	0.509854060377359	0.172881874571236	0.405854170516478	0.296327276434302	0.490897550781928	0.297800634825671	0.461546959670042	0.402529905926098	0.452536367267341	0.421790049216895	0.454228600209308
EGFL7	0.00387339555545811	0.203052128048799	0.342211238322457	0.466025797770293	0.351593050503584	0.450900059243016	0.394831405042476	0.631485758464553	0.394831419446048	0.632249850754303	0.399679383789526	0.576336779718421
NADSYN1	0.0088553632135607	0.0539712868578471	0.125469793331593	0.0345227501766097	0.133031463840004	0.0419790429818502	0.133789303247823	0.0377935403233151	0.13497470054509	0.0370811135396306	0.149982502475551	0.080940484277938
DHCR7	0.00446322124211092	0.171753899299718	0.00467982474052941	0.17385209045005	0.116911396098386	0.158242688974397	0.20427432818721	0.186119546140044	0.204407241835769	0.189004481963666	0.20453473011846	0.182699978101624
RNASEH2C	0.00105431493570053	0.506925088771585	0.562085045819204	0.361067729909881	0.562335991146176	0.366718433114947	0.575190137800696	0.37067944086365	0.576268025129886	0.36478118236808	0.579663919894796	0.333221584827377
MYEOV	0.000148147561420098	0.803585781557402	0.00677685609314672	0.915155655715695	0.0491467658546868	0.845647831315908	0.0510419524690602	0.849111071104097	0.0510445491811659	0.848972621191405	0.0515237720643729	0.848040941749303
ANKRD13D	0.00161023062555924	0.412072334791932	0.320594748459398	0.320378712143313	0.331849087186682	0.282309596208212	0.33187181490011	0.282967717054899	0.365884135848873	0.364232097153226	0.397651983086779	0.401076395987053
MRGPRF	0.0059517831199726	0.114404651570463	0.093838539774917	0.142105699803415	0.103592623651754	0.132313702551788	0.440824340888816	0.265168347762579	0.440865783939355	0.274692885772859	0.541191021126099	0.960332460517619
MRGPRD	0.00466631691679346	0.162290901264599	0.00512363903164026	0.16005619399452	0.00661666615556171	0.158803283240516	0.0202858785024007	0.133695856809133	0.0225356477030376	0.128727472383502	0.0226074947223588	0.127780290998784
LCLAT1	0.00825009704951947	0.0629194655117418	0.172860615407102	0.0784045560832249	0.233088885084374	0.156959888037816	0.358275325246335	0.177822107710206	0.361311463340888	0.129116939244543	0.363461151554908	0.154284526171304
XKR3	0.000120177888381266	0.82275501033422	0.00459328235001525	0.828082173972793	0.0444145562521803	0.616708672372109	0.045426158597522	0.627837658476704	0.0548669869926242	0.689617570249141	0.0578296071636831	0.66964645608764
KAT5	2.08214769522598e-05	0.925715599265914	0.131678097702072	0.892592084117472	0.145433943131243	0.868887369406401	0.150687251269338	0.889558741047816	0.151676750475409	0.919819039675116	0.153209896080171	0.878863661508689
GXYLT2	0.0139093217464133	0.015595479461475	0.0607511590593518	0.0304732537684361	0.0814616620472985	0.022265089616491	0.264522541303671	0.0188786596705406	0.283217921468485	0.0280552650004747	0.497635126982927	0.0429142135465406
DCAKD	0.0187810498045475	0.0049008264586567	0.106287724208396	0.00140482636682896	0.22779386916959	0.00132303488478463	0.24805861121885	0.000560246435718017	0.325225732744379	9.95627060473783e-05	0.333390583818027	8.65603090048658e-05
ARPP21	2.88628916536539e-05	0.912588218473899	0.000864823687303325	0.907526522319569	0.00090449451492524	0.906536541729684	0.00128947174141201	0.90257904215926	0.0028861511043503	0.907439604784593	0.00546997259512807	0.861947598712757
RXFP4	0.0109578822046647	0.0319687020820961	0.0133008234703975	0.0359091928789351	0.0460150538680918	0.0365715484918449	0.050288226925677	0.0375527866264306	0.0544419829828828	0.0385964194944545	0.0559281550674623	0.040202122506102
HPSE	0.000316527376006396	0.716191404066911	0.0621572506424851	0.769570386110042	0.275633114747908	0.116410964986361	0.285254634262334	0.0825377396955812	0.399355131419843	0.0720806889962954	0.430153274883591	0.145457884368695
COQ2	0.00740586465877509	0.078126127190798	0.0202206539019022	0.0746948699809462	0.202025667630255	0.194808400275561	0.274310062554482	0.162346261511329	0.347909312945621	0.096042818062335	0.366288263113698	0.204129974516185
C10orf131	2.41231473912955e-06	0.974682966883522	0.0162950604517272	0.938099874243412	0.0217238475277325	0.864093296327766	0.0228388888257341	0.908278553016613	0.0369385997149535	0.843646673247037	0.0441813508888154	0.884800910158604
CCDC63	0.000143029383094036	0.806940494896783	0.000221121337188012	0.80010791727767	0.0415427998883019	0.811274550159763	0.0445378516426605	0.864807273716161	0.044809683693234	0.854665939118513	0.0451237553585098	0.860815931893616
C10orf129	0.000171519258335286	0.78899899665268	0.000295264677371511	0.794221281738904	0.0027145419652638	0.797182374305882	0.00294037902262042	0.787803119608735	0.00319561381091179	0.777139293928497	0.00338613760425078	0.770347810242423
ADCK5	0.00518631427855855	0.140641769800212	0.407164162578456	0.236668077243703	0.418748978453685	0.303198202372847	0.435562411439789	0.246522034653033	0.43636523377209	0.227630493679933	0.440179639077229	0.210056506575995
NOC3L	3.46608577874857e-05	0.904248535245483	0.223412808767746	0.693625320773391	0.307026643505843	0.687112986968659	0.308717247864377	0.717866048806602	0.31478122602155	0.742511371732382	0.335377263275001	0.714897219265444
ESRRA	0.00853297460965607	0.0585563361553222	0.395952559129682	0.480716292283232	0.481729853592057	0.728783434693822	0.481735343530732	0.730492993246248	0.483255286229848	0.756170622501014	0.483269296974415	0.755511740121975
RHOD	0.000453161474218679	0.663551631067076	0.249488076683862	0.943277969549733	0.251021887199123	0.915975217234082	0.274340726542511	0.789071198819185	0.281779067489108	0.803371864683333	0.288275879465648	0.884580701389942
ADAMTS20	0.00028442620496471	0.73037791308657	0.0051089430758799	0.788764295712148	0.0137814460127393	0.801058076651995	0.0138826714015395	0.8019693054438	0.0182211637574076	0.77633778008173	0.0196353420170141	0.734527578888825
RAPH1	0.00243385107687422	0.313143102296565	0.273181498547096	0.755679031637771	0.298661012555988	0.73324387218781	0.298813625323061	0.729952335866403	0.304449866457909	0.894322395051628	0.345011406766718	0.535623402113042
MTX1	4.44438601728396e-05	0.891647803091017	0.407664475726689	0.954641068208155	0.411811677940767	0.997952552075542	0.495046741223703	0.7953134264997	0.50470777567106	0.602927245973547	0.504790501338206	0.609439237608841
ADCY5	0.00140848228752682	0.443016651617954	0.00159709190114429	0.458327602042321	0.0617877493361805	0.571538384194326	0.0631519188877296	0.570279600472381	0.0636339840861444	0.545459766941908	0.0742580367671074	0.54842535991579
PARP14	0.00112511392500074	0.492987212411364	0.0991917018604789	0.475698603369914	0.138601446488166	0.557482225928213	0.184445592351357	0.467267944172494	0.287326236298272	0.506271615804831	0.448342545762029	0.952441834386121
PARP15	0.00869347233231121	0.0562243267025335	0.0115456808383889	0.056056009358742	0.0347150567158598	0.0584677562352995	0.290984950559631	0.109429036559955	0.307660285440301	0.103140585629301	0.709413053700023	0.101707644254987
AHSA2	0.0228318509352598	0.00190091908956489	0.187853379418657	0.000416294683420584	0.27182886367505	2.6045748949855e-05	0.319656652787939	1.40458502197479e-05	0.470772591719839	1.81782269360562e-06	0.537564062040331	1.0177531687945e-07
ABLIM3	0.00122661628355288	0.474090080112339	0.00537985708676724	0.473263359243459	0.245350984672776	0.400858941122449	0.248222368463315	0.381244761444963	0.250065899444644	0.385825186435196	0.250290727873288	0.387904727265205
VANGL1	0.000871567792079286	0.546271859868154	0.178177987191951	0.659056853755268	0.178557878965096	0.649960419528034	0.212931986128943	0.872234833868105	0.212953407651807	0.870926741397831	0.216800990919534	0.893933826495622
IQCB1	0.0252410761768569	0.00108683483594519	0.0547291346791563	0.000622125552379894	0.261064755528506	8.76015672552055e-05	0.261365586809087	8.2700694100912e-05	0.34846315525938	0.00125983599727358	0.383210223190489	0.00137335083803417
SYT12	0.00224718494547085	0.332469166606178	0.0251452625683411	0.335397367143944	0.0258265044730064	0.339066891106302	0.0275228828585617	0.319619674630686	0.0275240876531506	0.320695234709824	0.0327975744484271	0.336810022725239
GOLGB1	0.008694926075119	0.0562036585367026	0.314537965836225	0.0592377782128296	0.484165325560552	0.0742672238249024	0.484343539244315	0.0746187935367225	0.490972556256858	0.132607643377025	0.491573713343564	0.136220511307597
LIPM	0.00137728552119905	0.448115702438454	0.00180006516419005	0.456765432240034	0.00723261365371391	0.364933287427869	0.0147632009038877	0.353619851863289	0.0216295430728996	0.331220255738755	0.0252309947471137	0.294823418601464
DMRT2	0.00503569296092237	0.1465579415766	0.00572350497464423	0.146241989376327	0.00608084186720767	0.150795989250298	0.13431084183391	0.154285295684385	0.150718734115732	0.160375977701186	0.151617868113308	0.166460381758915
ZNF483	0.00138347437473692	0.447096948265098	0.0509773133318056	0.306892727793276	0.204502777513909	0.0919941018987433	0.215443696978723	0.0574925352337836	0.260382118421333	0.0461696681414299	0.271039222348184	0.0570935612473178
SLC2A14	1.86589104723165e-05	0.929668473260513	0.0338407864477647	0.899074966666441	0.14922752988108	0.753505528173732	0.183138458302367	0.826000687376458	0.183138585101263	0.826417511297971	0.183303960987132	0.825219648188379
GPR137	0.00158047045619642	0.416429710673423	0.454105439154008	0.440258046878612	0.493014847747148	0.777794811630268	0.507774013883381	0.823765390450179	0.508390190039301	0.823228951892604	0.518229080320053	0.858073264739491
SNCG	0.00910555140998556	0.0506748541415425	0.0925918905826244	0.117419353042526	0.0928848352496202	0.115522240559268	0.0979220032296077	0.103380315296091	0.1090423058525	0.0795275239492404	0.109356034234769	0.0878784299309515
MAP3K11	6.11488142577169e-05	0.873052455056222	0.474395706754173	0.0729329649783033	0.496608903254453	0.109903959530631	0.526202967598834	0.154246892382229	0.534492464908641	0.191746630774725	0.536784204576669	0.161682199810281
CST9	0.000359890375654637	0.698266597817462	0.000360128268364588	0.699370845485221	0.0294486430067965	0.489846731751941	0.0512735064732628	0.391274260781871	0.0566419026745427	0.351949949414101	0.0633467143429772	0.295496075970509
OLR1	0.00216105937123558	0.341919926178676	0.0702393061475064	0.306161872945452	0.082896679288634	0.354997081723594	0.104575665292287	0.381750289416375	0.259426655169384	0.369898358948681	0.259520288827268	0.377891346582432
DAG1	0.00138744070987197	0.446445932116559	0.0905107824190537	0.395756842569861	0.0957262156062963	0.348392961572637	0.118338914519454	0.310549655621853	0.135237953407507	0.370878110500033	0.185989252279697	0.220526702904283
DAB1	0.000830064639639058	0.555989330375774	0.00483396496259273	0.559653595681613	0.0261202899049948	0.709488866110175	0.0283521110388373	0.710502185358995	0.044779812558997	0.691904845419197	0.0462541461458879	0.705964055797158
PPP1R14B	0.000629472778279422	0.608143076262181	0.260696585091109	0.124694353015041	0.591775084535622	0.902382854956939	0.639783365731913	0.94525192293048	0.642790385129603	0.880779542009901	0.646523932740657	0.981092723801169
RNASE11	0.000494422051621863	0.649546454706875	0.00483290878532307	0.652001614895615	0.00483744816367162	0.650988986471563	0.00590737697953688	0.648927312898547	0.0100670554628859	0.60719398379101	0.0103455537293122	0.598112074161345
AGR3	0.00315820260510072	0.250477676942387	0.0174156784301723	0.231357449133061	0.250148551475602	0.110883965841162	0.302023299792765	0.082593681626812	0.319500968626362	0.0566655121005448	0.323728924060373	0.0604390693202486
SMARCC1	0.00026085419273443	0.741376020838461	0.253987634663557	0.953212633765083	0.336307838006678	0.773053256092018	0.415235669345873	0.949898234357088	0.47024858368865	0.979716522652338	0.470450817219255	0.974687174480675
ZNF417	0.00180638172226304	0.384945960398016	0.251785290864189	0.664302514806845	0.337929504572757	0.205736092619722	0.344703338689421	0.272882713703083	0.41324384607975	0.116515408320855	0.436083082723271	0.0935015165122871
FKBP2	0.000159375218624082	0.796436066919997	0.622698241160492	0.356533915833164	0.622810450618187	0.338645596945513	0.625238447138407	0.357998404706861	0.628718886704807	0.360511199201486	0.628718887178356	0.362322701179116
VEGFB	0.0007288314547261	0.581138121483264	0.441602342791389	0.672400096441111	0.441882627545647	0.661066308305172	0.458054904001668	0.689486664895411	0.47236845197355	0.587477521590757	0.495217899744885	0.598817059659084
MST1	0.00242927553725862	0.313598949804368	0.367614760092916	0.0468482244555685	0.429685751017559	0.0331450962247921	0.433511309548429	0.0368376742421316	0.510540511041211	0.0369861744086171	0.517278949061394	0.0395948594741203
ZNF622	0.00431883619414649	0.178865989051893	0.239321632105564	0.138585797744659	0.244488944941869	0.167861181823902	0.259993850701251	0.191745695742243	0.301273737043017	0.119195096370908	0.305386913348232	0.0832013913814635
C2orf70	0.000880769429700719	0.544160171558365	0.0141786406215553	0.413459512378782	0.15306214199033	0.537751442193501	0.181072771012435	0.674233496001175	0.251308190757398	0.56836915089528	0.253178564325365	0.548435611165972
NUDT18	0.000135506834157003	0.811988704849705	0.341323996239202	0.616702311075336	0.397508471820286	0.529085932607425	0.404737725168756	0.61664708995226	0.411810929829049	0.573754065278547	0.412508490789526	0.59495901101
GPR113	0.000355298538372585	0.70010408192349	0.00222913150824004	0.670100687709998	0.106847918273844	0.802685904184202	0.256516584241643	0.605863591637584	0.356351325661428	0.812106322803678	0.372516500915439	0.768287449284364
CCR9	0.0107398472249057	0.0337337824615129	0.0201040503540376	0.0274975500816625	0.0644551782284962	0.0770078758813481	0.241922792784124	0.0672247386494824	0.244396424234689	0.0666758266916198	0.420850449329277	0.0591076827164527
CCDC41	0.00877292059476676	0.055106480401074	0.037276789091302	0.0619897302657025	0.0403731166899054	0.0546409207187541	0.0847199370604095	0.0561039875612633	0.146077998242638	0.0771661935561989	0.167078973271954	0.123792893032068
SULT1B1	0.00323924510118402	0.244478795795976	0.00610642991085624	0.260611178999461	0.00838589719143405	0.277799767500122	0.0105264315352837	0.309473030838725	0.0156173317249764	0.301959825252248	0.0182353870786861	0.296816479290508
NUDT4	0.00498332060102189	0.148680142655599	0.058569453985677	0.267229833534693	0.175723594675503	0.129964702775197	0.202319464671859	0.0862291408333472	0.216621407041673	0.0845289151022441	0.217809208195551	0.0904777051900118
LRFN4	0.000330858203893733	0.710120862618589	0.115774244790462	0.926998233993519	0.23899423340092	0.844796173200965	0.265253602072696	0.759418251699603	0.321223714242753	0.738329971485045	0.321245841099719	0.737801440133684
APOBEC4	0.00162177156556285	0.410400616041052	0.00325434651434341	0.405460932258721	0.00903595813731652	0.40906668191924	0.012909909032015	0.364441663662748	0.0171183236291113	0.365333059054026	0.017956248523183	0.360834309701647
SLC19A1	0.00269993675186629	0.288042300771233	0.101850497935968	0.353387850213874	0.224083218982304	0.274105865744287	0.364208661192176	0.169821605374475	0.38793662575893	0.223092632394554	0.388850015377212	0.23928240381789
HSPB7	0.000168940562828581	0.790554049402756	0.0173233151680846	0.85180607086721	0.0293035071942227	0.953794768438603	0.19965802922877	0.718141560650377	0.199661766898784	0.718590229857666	0.214465450698348	0.925616538702204
OR1L1	0.000987918501535769	0.520622380974574	0.00103209922313904	0.515459962860334	0.00116951656092855	0.53180594688671	0.0012236324301538	0.52892301819402	0.0547877288614753	0.660810643149406	0.067070685742838	0.622701836826147
SPATA3	6.96971904903365e-05	0.864549240574537	0.0049882815285017	0.842128877684902	0.087014101198046	0.925034616637474	0.0924142427236959	0.928997738278206	0.0948400623594712	0.972072070933263	0.0953461683881077	0.96328214520374
SUSD5	0.000149762644208305	0.802539976783435	0.00252526212291053	0.779593247336381	0.0520012579174525	0.819179147108131	0.0529231393135871	0.806311459922762	0.126971978307601	0.939769141376503	0.180362673170664	0.761332588539511
HEG1	0.000156040147382464	0.798531028793686	0.147936470250931	0.708988898558749	0.167011710187606	0.599644414570643	0.569724512710828	0.557456458840577	0.639468695924721	0.925254953412968	0.680664737880977	0.91759540931994
C11orf80	0.000429880498294636	0.671791378949652	0.021326321132381	0.657462608369924	0.0251002945118366	0.672739074393347	0.077803015097529	0.650288595297511	0.0829970242217965	0.614141506071166	0.086671535903643	0.622915378788036
TOMM20	0.000945399810331656	0.529739396349344	0.0404210521902569	0.36149423155038	0.0404210929627214	0.362857560336452	0.159886004755006	0.293283531932344	0.196584513871095	0.216274870375221	0.197888455661276	0.23320637930711
C1orf100	0.000848983312418203	0.551519895941435	0.000962235959390663	0.553806898533406	0.0114306243217397	0.647086262017795	0.0127933267991616	0.644942464536725	0.0299474548110151	0.742118822313714	0.0304342863653241	0.737682902913138
CD7	0.0034859652527624	0.227259021186371	0.0494691933256446	0.22529352340105	0.205286174839505	0.568825811916156	0.390517635958075	0.50181735452614	0.456922599940392	0.714979186761226	0.767539970600471	0.665173228282512
CNP	0.000731755768679447	0.580380381719741	0.0746221555301833	0.897067190975338	0.117200028891561	0.476269585524125	0.117588559352146	0.48114860829652	0.138516517840614	0.432117210189891	0.140347386110977	0.443293435157685
HAP1	0.00690102235703428	0.089066310758808	0.0277384707500419	0.0759753111170388	0.0310628728142014	0.0790751785087293	0.0418573780384971	0.0971956222647231	0.058886449169902	0.0846158030042197	0.0591427627192289	0.0831850142221683
TDRD12	0.005619036810216	0.125076920322928	0.0119243456228472	0.104778080874414	0.054733160153977	0.116484380543421	0.0548116523848689	0.115462835996354	0.0550074431013139	0.113104624559614	0.0553596898321763	0.116006869669179
RNF213	0.00415234235447557	0.18749219964513	0.116424928484595	0.216624586988413	0.116840594364228	0.20381507573738	0.118041175578725	0.202929448789708	0.170482414332856	0.268036241218687	0.280114313607976	0.182570266508991
MARCH10	0.00200686036985873	0.359766877637173	0.00202795721082767	0.359353688658869	0.0113269219882878	0.346771675736256	0.0127675325207405	0.328484501357222	0.0153056774933445	0.330492900285695	0.0153190847848397	0.329912955813211
PLK3	0.00416962344483415	0.186574811596304	0.0755479408509325	0.22621393270623	0.0761547463217076	0.230599558201686	0.349882599130347	0.122888215959533	0.361225722423075	0.135393473828659	0.373333451826802	0.146558042232731
DPY19L1	0.0049285658034369	0.150935961823361	0.0495216502655816	0.0948726368312505	0.0495715695031259	0.0948560457371515	0.0504353103708461	0.0932674974884577	0.0556493514713014	0.0906035051013257	0.0771563067938223	0.0674094244530661
TUBB8	0.00466688576236765	0.162265244815616	0.171324311053352	0.0579643183416045	0.171391952377221	0.0590953088279315	0.171399970832707	0.0599988340132941	0.190754984776602	0.0645170370872352	0.192425306338379	0.0580803122569272
GPR160	0.0111681182345269	0.0303575422635222	0.0214620710395914	0.0302054033419155	0.214662382542914	0.051343434434331	0.238419840836743	0.0538558682808492	0.269962157714292	0.0355232522930276	0.270170514292854	0.0357407309072481
GOLIM4	0.000365823336848578	0.695912294929819	0.21284989666617	0.331556886568566	0.213186930987249	0.340970337105688	0.291444206049846	0.260475747446217	0.291582880649464	0.257300993375753	0.403393230539552	0.380984449219676
HOXB2	0.00433341418733529	0.178132748532834	0.0168678438301616	0.165823295728765	0.125759983324899	0.08981134882407	0.136046191187546	0.0892627346028823	0.14216597225999	0.087318994372014	0.143180199075897	0.0856354519267968
SLCO4C1	0.00139212351433466	0.445679205572408	0.0339036071480079	0.518104239087052	0.111677372402677	0.493667466735388	0.112634531376498	0.489487418348507	0.112783678851764	0.478386852995472	0.125868334799317	0.580629346214207
TCAP	0.00295034271824394	0.266710005989356	0.0151325013687161	0.331039147678861	0.0169525795083727	0.3466984036821	0.0184910493007831	0.308404486929077	0.0261636323774295	0.296742971090854	0.027066045282985	0.294602908907832
GNG5	5.46985511424815e-05	0.87988097298828	0.109542619941277	0.797454440527364	0.234335977891904	0.68904991642903	0.263771831944604	0.675582233882585	0.309137251948029	0.721250069476787	0.309672209032064	0.737357872894719
SLC25A30	0.000606212054742443	0.61485144330998	0.114214884933571	0.637385128346682	0.118593457693351	0.706286610897837	0.135775483160183	0.769422237549309	0.136035518233183	0.74236534587836	0.139361978146697	0.66585406909394
CTSF	0.0129322696259649	0.0197433120599256	0.113269654136388	0.0729990255374414	0.221682784487792	0.062643104558711	0.225216505295517	0.0711973040066319	0.250549263566485	0.0637799350055102	0.254885485408022	0.063212621848663
PIK3R6	0.00826181356827415	0.0627320650531869	0.0256703642309467	0.0863256926673105	0.060109710722376	0.042407480362611	0.318360233947163	0.120740658981653	0.32689635027006	0.103546569947335	0.342933377329681	0.106292647033096
MSRB3	0.000372324843461385	0.693357508797005	0.0337002231073592	0.787650014400982	0.0429013887486525	0.855275775082333	0.255531341973396	0.828894205259865	0.256434012124775	0.834961783603905	0.573478264364254	0.936619925065051
LEMD3	0.0206715900014406	0.00314588944380867	0.247203258786282	0.00488998187117756	0.251033861113098	0.00375341939381529	0.251034194926058	0.00400081048924599	0.266446432853042	0.00431211692241091	0.268591625974609	0.00455493020025859
FAM53A	0.0115669318856911	0.0275285895272245	0.341900985317285	0.0268643984112857	0.342917500638907	0.0281070667220477	0.382880743366757	0.0101079827186973	0.42761682720559	0.00702612212393157	0.436341693900465	0.00924102248469649
CYB561D1	0.000951863971280312	0.528335067182155	0.00930063688190517	0.493763714530062	0.031917858644897	0.52359913824925	0.0426698466362892	0.491505309556467	0.0967664526338445	0.523536166233753	0.113271804459405	0.429931460457003
SELP	0.00656367850398935	0.0972926083382996	0.00801393502229219	0.110369929376252	0.0152404295557538	0.0961232687674171	0.417466185187471	0.0176722242791973	0.422482640355956	0.0179851490265974	0.469934975759272	0.0236272360508538
AGAP8	0.0615973153401099	2.57707847470629e-07	0.107427304770326	1.87837657561535e-07	0.130861262489689	8.56541381611787e-08	0.152516674682411	3.50878167391443e-08	0.250742629285394	1.05466453771334e-09	0.28017373938355	1.29495875892815e-10
MGA	0.00509501057991194	0.144195331122413	0.520850628640398	0.573166219742859	0.521198152910517	0.585563935249756	0.544633456173668	0.626458286540876	0.554780770149309	0.509354818119099	0.555272191347642	0.553223116770042
C12orf66	0.000276169266886374	0.734170509986808	0.130347567741812	0.970370270768421	0.193625052401886	0.772276154353008	0.310625896253786	0.646979279043717	0.321390956300071	0.527250983672801	0.32910093679237	0.603493995237559
SNX31	0.00180643235527095	0.384939293279167	0.00216036936373071	0.381913270733971	0.00218128637621507	0.380681545238439	0.00859754045430104	0.397727224051964	0.00878156331541697	0.392813203856708	0.00980707251804283	0.388212689298444
PIGG	0.00879794890342973	0.0547592117092091	0.00958010729633834	0.0566983935511785	0.191202454410518	0.0316288401515641	0.195388053575151	0.0243354021440244	0.201211244201004	0.0201283636535543	0.203842681086039	0.0207425101076111
PRPF8	6.33068440903713e-07	0.987028962135954	0.195062945495734	0.935468982428163	0.22164245844529	0.962985538628226	0.221646170505601	0.960483510577182	0.271637096488802	0.822539257841844	0.273158678940326	0.918625129409886
ADCY6	0.000424263048981592	0.673818794708733	0.0212018999697204	0.732111339465279	0.294426489633019	0.762373749648	0.294432387655605	0.763137348752238	0.371779312857669	0.680190557008534	0.374925122254372	0.697219029013393
REP15	0.0301628293962329	0.000349063078415358	0.033280604789053	0.000374488293248876	0.0522428735002285	0.000446476243476894	0.0666336166928775	0.000229414261687141	0.0666369032289516	0.000238292549745609	0.12571862920014	0.000302080117670311
ZNF80	0.00611886548011662	0.109426978512155	0.0062721926447158	0.114299067719412	0.06950295498351	0.166922166109522	0.290253048550729	0.31713107129891	0.317825502224759	0.29205329928381	0.698807763232388	0.00734170256038218
EVX2	0.0017221476014672	0.396269541152661	0.00279102714419134	0.370865072468963	0.0107485235894136	0.326480983122434	0.0111335773690026	0.32974936568946	0.0515883861820611	0.363074063164826	0.0530466631501273	0.374994516904286
ZBTB4	0.000897337835881267	0.540395609356856	0.00229357924257141	0.562797565501597	0.354077017979395	0.725298741601923	0.426914542461817	0.778583082808413	0.467268431308717	0.74789640192924	0.468700389594912	0.785981845118162
TNK1	0.00273636010380135	0.284809241947867	0.0920603115572358	0.580711220597258	0.232668350311233	0.677138901551373	0.241441414046914	0.49052560483397	0.252297783880484	0.462535116553132	0.252299565715524	0.464231414165164
ZHX3	0.00161039834478429	0.412047968818494	0.0514455635591533	0.370955620690662	0.127221369156124	0.677642701438769	0.127236510127561	0.674370189511637	0.141103086995216	0.691426338370543	0.1551391052234	0.732594014553683
PHLDA3	0.000422096554004937	0.674604932700924	0.351529880977825	0.576297192970886	0.36409469151163	0.652741655560871	0.39357959923344	0.65340430980064	0.399108182503055	0.649790726748042	0.456343078969347	0.779761525498548
DIRC1	0.0088100565147448	0.054592048274758	0.0279049927241921	0.0604021651033921	0.0286091498467163	0.0575197930369987	0.0522687840952687	0.0379095125542811	0.10858062100926	0.0851491597918371	0.15211608280367	0.0450788506797477
SLC16A13	0.0098877350170173	0.0416669707928184	0.0143372213782309	0.0309592307617272	0.115301601497711	0.113948644298133	0.115674922889541	0.120280083532862	0.118206483066415	0.12218404356584	0.119284655685978	0.13306845865599
